ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7065	"ENSG00000124357.8"	"NAGK"	chr2	+	71299770	71300724	71299770	71299881	71300611	71300724	7065	17,4	13,21	10,8	13,9	197	99	0.527896372166	1.0	0.397,0.087	0.279,0.309	-0.052
7068	"ENSG00000101639.14"	"CEP192"	chr18	+	13057583	13059311	13057583	13057732	13059080	13059311	7068	3,26	11,33	10,7	17,11	197	99	0.871371174507	1.0	0.121,0.284	0.228,0.242	-0.033
7069	"ENSG00000131408.9"	"NR1H2"	chr19	+	50879729	50880083	50879729	50879833	50879975	50880083	7069	1,0	107,96	3,2	115,87	197	99	0.307748892008	1.0	0.005,0.0	0.013,0.011	-0.009
7070	"ENSG00000173276.9"	"ZBTB21"	chr21	-	43406939	43414217	43406939	43411998	43412601	43414217	7070	22,35	1,6	34,28	3,2	197	99	0.633418435019	1.0	0.917,0.746	0.851,0.876	-0.032
7076	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151341479	151342245	151341479	151342030	151342188	151342245	7076	36,46	143,130	44,27	125,92	197	99	0.687701095239	1.0	0.112,0.151	0.15,0.129	-0.008
7078	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151337664	151338160	151337664	151337757	151338038	151338160	7078	4,7	77,25	8,3	49,32	197	99	0.704598873274	1.0	0.025,0.123	0.076,0.045	0.013
7079	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151341479	151342245	151341479	151341665	151342188	151342245	7079	20,33	0,2	34,23	0,0	197	99	0.572508185332	1.0	1.0,0.892	1.0,1.0	-0.054
7080	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151338243	151338929	151338243	151338322	151338750	151338929	7080	10,8	55,38	12,6	53,34	197	99	0.872404302515	1.0	0.084,0.096	0.102,0.081	-0.002
7081	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151341479	151342030	151341479	151341665	151341917	151342030	7081	23,18	47,45	25,17	47,36	197	99	0.659456052664	1.0	0.197,0.167	0.211,0.192	-0.02
7082	"ENSG00000143416.16"	"SELENBP1"	chr1	-	151341479	151342030	151341479	151341632	151341917	151342030	7082	41,26	1,0	49,41	1,0	197	99	1	1.0	0.954,1.0	0.961,1.0	-0.003
7087	"ENSG00000089280.14"	"FUS"	chr16	+	31196259	31199678	31196259	31196500	31199645	31199678	7087	128,259	35,49	118,87	25,18	197	99	0.86641093057	1.0	0.648,0.726	0.703,0.708	-0.018
7088	"ENSG00000223705.5"	"NSUN5P1"	chr7	+	75044869	75045469	75044869	75045056	75045258	75045469	7088	116,99	8,19	112,80	10,8	197	99	0.484772625906	1.0	0.879,0.724	0.849,0.834	-0.04
708	"ENSG00000132199.14"	"ENOSF1"	chr18	-	690548	691276	690548	690631	691203	691276	708	23,7	2,0	26,23	1,0	197	99	0.496123821589	1.0	0.852,1.0	0.929,1.0	-0.039
7090	"ENSG00000223705.5"	"NSUN5P1"	chr7	+	75044869	75045469	75044869	75045048	75045258	75045469	7090	117,111	24,16	117,87	15,10	197	99	0.241212944793	1.0	0.71,0.777	0.797,0.814	-0.062
7092	"ENSG00000223705.5"	"NSUN5P1"	chr7	+	75045181	75045469	75045181	75045258	75045380	75045469	7092	57,72	0,0	73,50	2,2	197	99	0.207472876586	1.0	1.0,1.0	0.948,0.926	0.063
7096	"ENSG00000146963.13"	"C7orf55-LUC7L2"	chr7	+	139059949	139060902	139059949	139060028	139060807	139060902	7096	80,60	0,1	4,3	0,0	197	99	1	1.0	1.0,0.968	1.0,1.0	-0.016
7097	"ENSG00000117751.13"	"PPP1R8"	chr1	+	28176603	28178187	28176603	28176925	28178050	28178187	7097	61,147	0,22	77,57	4,3	197	99	0.534693630422	1.0	1.0,0.771	0.906,0.905	-0.02
7098	"ENSG00000100897.13"	"DCAF11"	chr14	+	24584590	24584958	24584590	24584601	24584751	24584958	7098	55,91	22,0	54,52	6,5	197	99	0.925167003468	1.0	0.557,1.0	0.819,0.839	-0.05
7099	"ENSG00000100897.13"	"DCAF11"	chr14	+	24584534	24584958	24584534	24584601	24584723	24584958	7099	111,115	0,2	69,59	1,0	197	99	0.879491476837	1.0	1.0,0.967	0.972,1.0	-0.002
709	"ENSG00000166398.8"	"KIAA0355"	chr19	+	34790583	34791873	34790583	34790828	34791659	34791873	709	18,19	2,0	21,17	1,1	197	99	0.693957526446	1.0	0.819,1.0	0.913,0.895	0.005
70	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10822137	10822382	10822137	10822165	10822277	10822382	70	460,364	0,4	34,60	0,0	197	99	0.750798677394	1.0	1.0,0.979	1.0,1.0	-0.01
7100	"ENSG00000105325.9"	"FZR1"	chr19	+	3526117	3526384	3526117	3526181	3526256	3526384	7100	0,1	27,18	1,0	23,16	173	99	0.85446602183	1.0	0.0,0.031	0.024,0.0	0.003
7101	"ENSG00000104814.8"	"MAP4K1"	chr19	-	39086124	39086369	39086124	39086195	39086279	39086369	7101	0,0	0,1	0,1	1,1	182	99	1	1.0	NA,0.0	0.0,0.352	-0.176
7103	"ENSG00000131143.4"	"COX4I1"	chr16	+	85838542	85839470	85838542	85838710	85839338	85839470	7103	43,60	2813,1497	51,38	2045,1740	197	99	0.815207129557	1.0	0.008,0.02	0.012,0.011	0.003
7104	"ENSG00000131143.4"	"COX4I1"	chr16	+	85838542	85839470	85838542	85838759	85839338	85839470	7104	32,48	0,3	41,32	1,1	197	99	0.872039117135	1.0	1.0,0.889	0.954,0.941	-0.003
7106	"ENSG00000142798.12"	"HSPG2"	chr1	-	22204678	22204984	22204678	22204746	22204925	22204984	7106	3,0	55,61	3,1	50,30	197	99	0.381177106538	1.0	0.027,0.0	0.029,0.016	-0.009
7107	"ENSG00000104915.10"	"STX10"	chr19	-	13254875	13255485	13254875	13255300	13255390	13255485	7107	49,32	88,85	49,28	91,63	188	99	0.755567157416	1.0	0.227,0.165	0.221,0.19	-0.01
710	"ENSG00000138709.13"	"LARP1B"	chr4	+	129028293	129030056	129028293	129028468	129029037	129030056	710	1,19	35,45	14,9	41,29	197	99	0.369708098528	1.0	0.014,0.175	0.146,0.135	-0.046
7112	"ENSG00000174744.9"	"BRMS1"	chr11	-	66108244	66108804	66108244	66108517	66108676	66108804	7112	4,4	60,77	2,1	57,40	197	99	0.635055187763	1.0	0.032,0.025	0.017,0.012	0.014
7113	"ENSG00000174744.9"	"BRMS1"	chr11	-	66105713	66106256	66105713	66105753	66106191	66106256	7113	17,5	62,87	5,2	43,34	197	99	0.5141687647	1.0	0.121,0.028	0.055,0.029	0.032
7114	"ENSG00000174744.9"	"BRMS1"	chr11	-	66108244	66108517	66108244	66108341	66108437	66108517	7114	0,4	92,123	1,1	57,52	194	99	0.902910345759	1.0	0.0,0.016	0.009,0.01	-0.001
7115	"ENSG00000163159.7"	"VPS72"	chr1	-	151157997	151158426	151157997	151158120	151158273	151158426	7115	2,0	7,0	2,2	1,1	197	99	1	1.0	0.126,NA	0.501,0.501	-0.375
7116	"ENSG00000140990.10"	"NDUFB10"	chr16	+	2011497	2011976	2011497	2011637	2011797	2011976	7116	216,284	469,212	170,118	237,180	197	99	0.64090672272	1.0	0.188,0.402	0.265,0.248	0.039
7118	"ENSG00000082068.4"	"WDR70"	chr5	+	37721216	37725152	37721216	37721317	37725035	37725152	7118	2,2	0,1	3,2	1,0	197	99	0.90117165213	1.0	1.0,0.501	0.601,1.0	-0.05
711	"ENSG00000162889.6"	"MAPKAPK2"	chr1	+	206905183	206905432	206905183	206905264	206905382	206905432	711	0,5	11,11	1,1	11,12	197	99	0.612036077471	1.0	0.0,0.186	0.044,0.04	0.051
7122	"ENSG00000198556.9"	"ZNF789"	chr7	+	99075896	99079949	99075896	99075979	99077283	99079949	7122	40,22	12,0	30,23	5,4	197	99	0.773040046971	1.0	0.626,1.0	0.751,0.743	0.066
7123	"ENSG00000135506.11"	"OS9"	chr12	+	58089744	58090156	58089744	58089821	58090057	58090156	7123	27,3	175,222	16,9	157,100	197	99	0.371870558196	1.0	0.072,0.007	0.049,0.043	-0.006
7124	"ENSG00000135506.11"	"OS9"	chr12	+	58089744	58090156	58089744	58089759	58090057	58090156	7124	210,224	5,5	151,98	2,1	197	99	0.653392671452	1.0	0.955,0.957	0.974,0.98	-0.021
7125	"ENSG00000135506.11"	"OS9"	chr12	+	58109542	58109976	58109542	58109753	58109874	58109976	7125	92,67	116,132	51,34	96,60	197	99	0.470188533903	1.0	0.285,0.203	0.211,0.222	0.027
7126	"ENSG00000135506.11"	"OS9"	chr12	+	58109542	58109976	58109542	58109753	58109871	58109976	7126	40,27	50,47	19,12	34,23	197	99	0.472685391246	1.0	0.287,0.224	0.219,0.208	0.042
7127	"ENSG00000135506.11"	"OS9"	chr12	+	58113993	58114301	58113993	58114087	58114188	58114301	7127	0,3	0,1	5,5	0,0	197	99	1	1.0	NA,0.601	1.0,1.0	-0.399
7129	"ENSG00000198467.9"	"TPM2"	chr9	-	35684484	35685136	35684484	35684547	35685060	35685136	7129	12,31	4,0	18,13	1,1	197	99	0.584701916303	1.0	0.601,1.0	0.9,0.867	-0.083
712	"ENSG00000162889.6"	"MAPKAPK2"	chr1	+	206905017	206905264	206905017	206905070	206905183	206905264	712	4,12	27,103	11,8	55,50	197	99	0.31948998662	1.0	0.069,0.055	0.091,0.074	-0.02
7131	"ENSG00000124006.10"	"OBSL1"	chr2	-	220415450	220416520	220415450	220415564	220416250	220416520	7131	5,1	0,0	2,2	3,2	197	99	1	1.0	1.0,1.0	0.251,0.334	0.708
7133	"ENSG00000102078.11"	"SLC25A14"	chrX	+	129498601	129499650	129498601	129498726	129499514	129499650	7133	18,8	25,37	7,5	15,12	197	99	0.849572873528	1.0	0.266,0.098	0.19,0.173	0.001
7135	"ENSG00000102078.11"	"SLC25A14"	chrX	+	129498601	129499650	129498601	129498818	129499514	129499650	7135	20,11	2,2	6,5	1,0	197	99	0.801334277437	1.0	0.834,0.734	0.751,1.0	-0.091
7136	"ENSG00000140398.9"	"NEIL1"	chr15	+	75646590	75646833	75646590	75646618	75646771	75646833	7136	12,2	0,0	6,4	1,0	197	99	1	1.0	1.0,1.0	0.751,1.0	0.125
7141	"ENSG00000108264.12"	"TADA2A"	chr17	+	35821923	35822225	35821923	35822016	35822181	35822225	7141	0,1	0,1	1,1	0,0	197	99	1	1.0	NA,0.334	1.0,1.0	-0.666
7143	"ENSG00000140181.10"	"HERC2P2"	chr15	-	23311161	23311537	23311161	23311188	23311306	23311537	7143	24,30	6,14	27,18	5,4	197	99	0.248262127049	1.0	0.668,0.519	0.731,0.693	-0.118
7144	"ENSG00000171953.11"	"ATPAF2"	chr17	-	17924436	17924977	17924436	17924552	17924735	17924977	7144	5,0	3,1	3,2	2,2	197	99	0.760682483276	1.0	0.456,0.0	0.43,0.334	-0.154
7145	"ENSG00000197562.5"	"RAB40C"	chr16	+	666644	667268	666644	666762	667207	667268	7145	1,0	0,0	2,2	0,1	197	99	1	1.0	1.0,NA	1.0,0.501	0.25
7146	"ENSG00000159079.14"	"C21orf59"	chr21	-	33973976	33975602	33973976	33974283	33975470	33975602	7146	32,70	8,35	36,24	14,8	197	99	0.814820474809	1.0	0.668,0.501	0.564,0.601	0.002
7152	"ENSG00000168894.5"	"RNF181"	chr2	+	85824226	85824704	85824226	85824301	85824567	85824704	7152	0,0	285,141	7,3	285,226	197	99	0.666666497688	1.0	0.0,0.0	0.012,0.007	-0.009
7153	"ENSG00000057608.12"	"GDI2"	chr10	-	5808203	5808601	5808203	5808258	5808456	5808601	7153	3,2	1023,1051	6,4	941,751	197	99	1	1.0	0.001,0.001	0.003,0.003	-0.002
7155	"ENSG00000135297.11"	"MTO1"	chr6	+	74189454	74189849	74189454	74189567	74189761	74189849	7155	70,21	0,0	39,32	1,0	197	99	1	1.0	1.0,1.0	0.951,1.0	0.024
7156	"ENSG00000135297.11"	"MTO1"	chr6	+	74189658	74190090	74189658	74189849	74190015	74190090	7156	10,10	5,0	15,14	2,2	197	99	0.68153156422	1.0	0.501,1.0	0.79,0.779	-0.034
7159	"ENSG00000165233.13"	"C9orf89"	chr9	+	95872849	95874571	95872849	95873003	95874499	95874571	7159	1,1	2,0	4,3	2,1	197	99	0.745283579932	1.0	0.201,1.0	0.501,0.601	0.05
715	"ENSG00000100124.8"	"ANKRD54"	chr22	-	38228964	38229213	38228964	38229089	38229165	38229213	715	3,12	31,30	10,5	23,14	174	99	0.256437314185	1.0	0.052,0.185	0.198,0.169	-0.065
7164	"ENSG00000087266.11"	"SH3BP2"	chr4	+	2833649	2834139	2833649	2833705	2834057	2834139	7164	3,0	9,12	2,1	8,6	197	99	0.673157552215	1.0	0.143,0.0	0.112,0.077	-0.023
7165	"ENSG00000087266.11"	"SH3BP2"	chr4	+	2826339	2826923	2826339	2826457	2826852	2826923	7165	3,0	1,1	9,6	4,3	197	99	0.817516538984	1.0	0.601,0.0	0.531,0.501	-0.216
7167	"ENSG00000060688.8"	"SNRNP40"	chr1	-	31754220	31755330	31754220	31754343	31755084	31755330	7167	0,16	0,2	12,8	0,0	197	99	1	1.0	NA,0.801	1.0,1.0	-0.199
7168	"ENSG00000132475.4"	"H3F3B"	chr17	-	73774890	73775265	73774890	73775044	73775127	73775265	7168	2,6	667,946	13,9	592,421	181	99	0.323005982869	1.0	0.002,0.003	0.012,0.012	-0.009
7169	"ENSG00000005059.11"	"CCDC109B"	chr4	+	110605595	110606523	110605595	110605705	110606406	110606523	7169	1,12	1,0	6,6	0,0	197	99	1	1.0	0.334,1.0	1.0,1.0	-0.333
7170	"ENSG00000240280.2"	"TCAM1P"	chr17	+	61934615	61934783	61934615	61934659	61934744	61934783	7170	19,6	0,0	6,7	0,1	183	99	1	1.0	1.0,1.0	1.0,0.791	0.105
7172	"ENSG00000115464.10"	"USP34"	chr2	-	61433894	61436112	61433894	61434021	61436033	61436112	7172	1,2	45,29	1,1	36,28	197	99	0.953275790814	1.0	0.011,0.033	0.014,0.018	0.006
7173	"ENSG00000115464.10"	"USP34"	chr2	-	61450382	61450796	61450382	61450431	61450708	61450796	7173	13,6	1,0	2,2	0,0	197	99	1	1.0	0.867,1.0	1.0,1.0	-0.067
7174	"ENSG00000115464.10"	"USP34"	chr2	-	61463160	61463524	61463160	61463208	61463459	61463524	7174	2,6	0,4	4,2	2,1	197	99	0.981093289359	1.0	1.0,0.43	0.501,0.501	0.214
7175	"ENSG00000198720.8"	"ANKRD13B"	chr17	+	27936103	27936439	27936103	27936293	27936372	27936439	7175	1,0	29,43	1,0	23,16	177	99	0.501667145881	1.0	0.019,0.0	0.024,0.0	-0.003
7176	"ENSG00000198720.8"	"ANKRD13B"	chr17	+	27934759	27935128	27934759	27934895	27935003	27935128	7176	3,3	4,8	3,3	6,4	197	99	0.785431387377	1.0	0.274,0.159	0.201,0.274	-0.021
7177	"ENSG00000198720.8"	"ANKRD13B"	chr17	+	27940371	27941779	27940371	27940737	27941280	27941779	7177	2,4	4,5	4,3	5,3	197	99	0.781861471167	1.0	0.201,0.287	0.287,0.334	-0.067
7179	"ENSG00000123416.11"	"TUBA1B"	chr12	-	49523282	49525178	49523282	49523505	49525080	49525178	7179	5,10	3431,5020	8,6	3790,3025	197	99	1	1.0	0.001,0.001	0.001,0.001	0.0
7180	"ENSG00000114391.8"	"RPL24"	chr3	-	101405350	101405539	101405350	101405401	101405515	101405539	7180	27,36	824,867	1,1	23,26	197	99	0.326197754274	1.0	0.016,0.02	0.021,0.019	-0.002
7181	"ENSG00000146416.12"	"AIG1"	chr6	+	143486080	143486320	143486080	143486091	143486218	143486320	7181	182,43	0,0	155,122	1,1	197	99	0.525660866178	1.0	1.0,1.0	0.987,0.984	0.014
7182	"ENSG00000146416.12"	"AIG1"	chr6	+	143486080	143486320	143486080	143486129	143486218	143486320	7182	183,36	1,0	154,140	1,1	187	99	0.815501539421	1.0	0.99,1.0	0.988,0.987	0.007
7187	"ENSG00000261884.2"	"CTC-479C5.12"	chr16	-	67968699	67969381	67968699	67968851	67969322	67969381	7187	11,11	58,16	11,7	35,24	197	99	0.856275526902	1.0	0.087,0.257	0.136,0.128	0.04
7188	"ENSG00000261884.2"	"CTC-479C5.12"	chr16	-	67969322	67969544	67969322	67969381	67969484	67969544	7188	6,4	33,19	11,8	31,23	197	99	0.217779436753	1.0	0.084,0.096	0.151,0.149	-0.06
718	"ENSG00000168872.11"	"DDX19A"	chr16	+	70404125	70405466	70404125	70404288	70405274	70405466	718	10,8	52,38	5,3	22,17	197	99	0.856330216049	1.0	0.088,0.096	0.103,0.081	0.0
7191	"ENSG00000072135.8"	"PTPN18"	chr2	+	131128129	131128355	131128129	131128196	131128277	131128355	7191	5,13	55,33	4,3	31,23	179	99	0.541496111344	1.0	0.048,0.179	0.067,0.067	0.046
7192	"ENSG00000072135.8"	"PTPN18"	chr2	+	131127882	131128196	131127882	131127963	131128129	131128196	7192	2,8	0,1	4,4	0,0	197	99	1	1.0	1.0,0.801	1.0,1.0	-0.099
7194	"ENSG00000148297.11"	"MED22"	chr9	-	136207754	136211188	136207754	136208544	136210979	136211188	7194	120,87	4,0	67,46	1,1	197	99	0.787824651882	1.0	0.938,1.0	0.971,0.959	0.004
7195	"ENSG00000160785.9"	"SLC25A44"	chr1	+	156169625	156170263	156169625	156170019	156170088	156170263	7195	36,41	3,2	22,16	1,1	167	99	0.77795017753	1.0	0.877,0.924	0.929,0.905	-0.016
7196	"ENSG00000025770.14"	"NCAPH2"	chr22	+	50961445	50961901	50961445	50961595	50961663	50961901	7196	5,13	53,41	8,5	47,38	166	99	0.662328411646	1.0	0.053,0.159	0.092,0.073	0.024
7199	"ENSG00000025770.14"	"NCAPH2"	chr22	+	50960754	50961002	50960754	50960844	50960929	50961002	7199	10,15	49,35	0,0	2,2	183	99	1	1.0	0.099,0.188	0.0,0.0	0.144
719	"ENSG00000180198.11"	"RCC1"	chr1	+	28862604	28862893	28862604	28862666	28862773	28862893	719	1,18	2,0	4,4	0,0	197	99	1	1.0	0.201,1.0	1.0,1.0	-0.399
71	"ENSG00000110321.11"	"EIF4G2"	chr11	-	10822137	10822382	10822137	10822194	10822277	10822382	71	24,15	1564,1287	7,8	343,346	181	99	0.330833270548	1.0	0.008,0.006	0.011,0.012	-0.004
7200	"ENSG00000025770.14"	"NCAPH2"	chr22	+	50960754	50960998	50960754	50960844	50960926	50960998	7200	0,13	1,13	1,2	1,2	180	99	0.776352609892	1.0	0.0,0.355	0.355,0.355	-0.177
7202	"ENSG00000025770.14"	"NCAPH2"	chr22	+	50956401	50956609	50956401	50956481	50956561	50956609	7202	2,5	39,37	1,1	28,27	178	99	0.512506257912	1.0	0.028,0.07	0.019,0.02	0.03
7204	"ENSG00000025770.14"	"NCAPH2"	chr22	+	50960941	50961149	50960941	50960998	50961099	50961149	7204	0,3	35,24	1,1	19,21	197	99	0.920279704453	1.0	0.0,0.059	0.026,0.023	0.005
7210	"ENSG00000163818.12"	"LZTFL1"	chr3	-	45875729	45877276	45875729	45875790	45877081	45877276	7210	0,0	23,31	1,1	33,26	197	99	0.467727700176	1.0	0.0,0.0	0.015,0.019	-0.017
7213	"ENSG00000168291.8"	"PDHB"	chr3	-	58417457	58417711	58417457	58417520	58417603	58417711	7213	2,1	177,142	3,2	208,180	181	99	1	1.0	0.006,0.004	0.008,0.006	-0.002
7214	"ENSG00000168291.8"	"PDHB"	chr3	-	58417603	58419411	58417603	58417711	58419357	58419411	7214	0,0	169,107	1,1	184,160	197	99	1	1.0	0.0,0.0	0.003,0.003	-0.003
7215	"ENSG00000168291.8"	"PDHB"	chr3	-	58416383	58416669	58416383	58416515	58416569	58416669	7215	188,131	13,11	123,97	7,5	152	99	0.482292221503	1.0	0.904,0.886	0.92,0.927	-0.028
7225	"ENSG00000177138.11"	"FAM9B"	chrX	-	9000381	9001116	9000381	9000502	9000999	9001116	7225	0,0	31,7	1,1	30,21	197	99	0.846829690044	1.0	0.0,0.0	0.016,0.023	-0.019
7226	"ENSG00000177138.11"	"FAM9B"	chrX	-	9000999	9001351	9000999	9001116	9001331	9001351	7226	5,0	7,6	1,1	3,2	197	99	0.82713644095	1.0	0.264,0.0	0.143,0.201	-0.04
7228	"ENSG00000119328.7"	"FAM206A"	chr9	+	111697917	111698355	111697917	111697969	111698118	111698355	7228	3,15	0,0	5,4	1,0	197	99	1	1.0	1.0,1.0	0.715,1.0	0.143
722	"ENSG00000147180.12"	"ZNF711"	chrX	+	84501935	84502657	84501935	84502189	84502552	84502657	722	7,6	0,6	7,5	2,1	197	99	0.774388833757	1.0	1.0,0.334	0.638,0.715	-0.009
7232	"ENSG00000213337.4"	"ANKRD39"	chr2	-	97506152	97506649	97506152	97506251	97506523	97506649	7232	6,7	7,3	9,8	3,3	197	99	0.286953222419	1.0	0.301,0.54	0.601,0.573	-0.166
7233	"ENSG00000116521.6"	"SCAMP3"	chr1	-	155231447	155231659	155231447	155231525	155231622	155231659	7233	18,9	0,0	8,5	1,1	195	99	1	1.0	1.0,1.0	0.802,0.717	0.24
7234	"ENSG00000125731.8"	"SH2D3A"	chr19	-	6754261	6754742	6754261	6754459	6754626	6754742	7234	14,5	2,13	9,6	5,3	197	99	0.758137286752	1.0	0.779,0.162	0.475,0.501	-0.017
7235	"ENSG00000125731.8"	"SH2D3A"	chr19	-	6754261	6754742	6754261	6754436	6754626	6754742	7235	18,25	11,11	13,8	5,4	197	99	0.718661155433	1.0	0.451,0.533	0.566,0.501	-0.041
7236	"ENSG00000125731.8"	"SH2D3A"	chr19	-	6754062	6754436	6754062	6754174	6754261	6754436	7236	2,2	0,1	4,3	2,2	185	99	0.677603442177	1.0	1.0,0.517	0.517,0.445	0.277
7238	"ENSG00000198034.6"	"RPS4X"	chrX	-	71493650	71495000	71493650	71493822	71494902	71495000	7238	62,34	14074,11807	36,25	10105,8432	197	99	1	1.0	0.002,0.001	0.002,0.001	0.0
7239	"ENSG00000198034.6"	"RPS4X"	chrX	-	71493650	71495000	71493650	71493806	71494902	71495000	7239	4372,3647	0,1	953,1164	0,0	197	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
7242	"ENSG00000267673.2"	"FDX1L"	chr19	-	10426061	10426435	10426061	10426168	10426380	10426435	7242	3,13	14,36	7,4	14,11	197	99	0.422553503817	1.0	0.097,0.154	0.201,0.155	-0.052
7243	"ENSG00000171824.9"	"EXOSC10"	chr1	-	11136898	11137708	11136898	11137005	11137657	11137708	7243	33,62	0,3	49,32	1,1	197	99	0.903636356996	1.0	1.0,0.912	0.961,0.941	0.005
7246	"ENSG00000090097.16"	"PCBP4"	chr3	-	51994541	51994914	51994541	51994658	51994881	51994914	7246	6,3	15,31	1,0	10,6	197	99	0.436869188624	1.0	0.167,0.046	0.048,0.0	0.083
7248	"ENSG00000090097.16"	"PCBP4"	chr3	-	51993910	51994336	51993910	51994039	51994204	51994336	7248	1,1	4,17	1,1	10,5	197	99	0.737660116769	1.0	0.112,0.029	0.048,0.091	0.001
7249	"ENSG00000143793.8"	"C1orf35"	chr1	-	228289780	228290083	228289780	228289866	228290010	228290083	7249	4,17	41,58	7,5	42,31	197	99	0.638048863037	1.0	0.047,0.128	0.077,0.075	0.011
7253	"ENSG00000149929.11"	"HIRIP3"	chr16	-	30006423	30006784	30006423	30006538	30006663	30006784	7253	0,3	71,76	2,1	60,46	197	99	0.64512991367	1.0	0.0,0.019	0.016,0.011	-0.004
7254	"ENSG00000149929.11"	"HIRIP3"	chr16	-	30006423	30006784	30006423	30006562	30006663	30006784	7254	1,2	1,0	1,0	0,0	197	99	1	1.0	0.334,1.0	1.0,NA	-0.333
7255	"ENSG00000168961.12"	"LGALS9"	chr17	+	25974055	25974458	25974055	25974144	25974295	25974458	7255	1,6	3,2	2,2	6,4	197	99	0.322789139505	1.0	0.143,0.601	0.143,0.201	0.2
7257	"ENSG00000104957.9"	"CCDC130"	chr19	+	13869681	13870086	13869681	13869824	13869913	13870086	7257	8,18	20,16	13,9	16,10	187	99	0.697757369373	1.0	0.175,0.373	0.301,0.323	-0.038
7258	"ENSG00000135502.12"	"SLC26A10"	chr12	+	58019364	58019933	58019364	58019535	58019780	58019933	7258	5,2	2,2	2,1	2,1	197	99	0.590636255834	1.0	0.557,0.334	0.334,0.334	0.111
7259	"ENSG00000174358.11"	"SLC6A19"	chr5	+	1216672	1217060	1216672	1216801	1216903	1217060	7259	3,8	5,15	2,2	5,4	197	99	0.741800695807	1.0	0.232,0.211	0.167,0.201	0.038
725	"ENSG00000160014.12"	"CALM3"	chr19	+	47111738	47112238	47111738	47111845	47112102	47112238	725	21,0	1712,1111	8,7	1118,866	197	99	1	1.0	0.006,0.0	0.004,0.004	-0.001
7261	"ENSG00000080189.10"	"SLC35C2"	chr20	-	44987025	44987402	44987025	44987197	44987329	44987402	7261	147,51	0,0	88,75	1,0	197	99	0.494742261139	1.0	1.0,1.0	0.978,1.0	0.011
7262	"ENSG00000117399.9"	"CDC20"	chr1	+	43824683	43825067	43824683	43824703	43824837	43825067	7262	3,11	1,0	5,4	0,0	197	99	1	1.0	0.601,1.0	1.0,1.0	-0.2
7264	"ENSG00000172009.10"	"THOP1"	chr19	+	2807439	2808442	2807439	2807806	2808240	2808442	7264	9,21	9,27	14,9	14,12	197	99	0.95237116299	1.0	0.334,0.281	0.334,0.274	0.003
7265	"ENSG00000150990.3"	"DHX37"	chr12	-	125434958	125435350	125434958	125435096	125435235	125435350	7265	3,3	79,78	3,2	62,44	197	99	0.65084366154	1.0	0.019,0.019	0.024,0.022	-0.004
7268	"ENSG00000215041.5"	"NEURL4"	chr17	-	7227713	7227928	7227713	7227799	7227901	7227928	7268	6,6	1,0	7,6	0,0	197	99	1	1.0	0.751,1.0	1.0,1.0	-0.125
726	"ENSG00000160014.12"	"CALM3"	chr19	+	47111738	47112238	47111738	47111845	47112069	47112238	726	1,5	2,0	4,4	0,0	197	99	1	1.0	0.201,1.0	1.0,1.0	-0.399
7271	"ENSG00000215041.5"	"NEURL4"	chr17	-	7221587	7221993	7221587	7221675	7221813	7221993	7271	7,2	31,41	5,5	24,18	197	99	0.187144634565	1.0	0.102,0.024	0.095,0.122	-0.045
7273	"ENSG00000130175.5"	"PRKCSH"	chr19	+	11559728	11559990	11559728	11559803	11559890	11559990	7273	4,6	250,300	4,3	290,188	185	99	0.834376006114	1.0	0.008,0.011	0.007,0.008	0.002
7275	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47666220	47666800	47666220	47666318	47666541	47666800	7275	17,25	43,26	19,14	33,24	197	99	0.866577870298	1.0	0.166,0.326	0.224,0.227	0.02
7277	"ENSG00000039650.5"	"PNKP"	chr19	-	50364864	50365138	50364864	50364952	50365028	50365138	7277	5,3	30,24	3,2	23,16	174	99	0.893725719885	1.0	0.087,0.066	0.069,0.066	0.009
7278	"ENSG00000039650.5"	"PNKP"	chr19	-	50364705	50365138	50364705	50364767	50365028	50365138	7278	3,2	1,0	2,2	0,0	197	99	1	1.0	0.601,1.0	1.0,1.0	-0.2
7279	"ENSG00000039650.5"	"PNKP"	chr19	-	50364705	50365138	50364705	50364767	50364864	50365138	7279	5,7	25,23	4,2	20,11	195	99	0.910551365991	1.0	0.092,0.134	0.092,0.085	0.025
727	"ENSG00000163930.5"	"BAP1"	chr3	-	52440268	52440923	52440268	52440392	52440844	52440923	727	0,17	32,47	8,5	30,23	197	99	0.568860595107	1.0	0.0,0.154	0.118,0.098	-0.031
