ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8307	"ENSG00000141568.15"	"FOXK2"	chr17	+	80540616	80540810	80541888	80542064	80529599	80529746	80543779	80544076	8307	126,90	202,144	48,62	71,88	197	197	0.567104698768	1.0	0.384,0.385	0.403,0.413	-0.024
8308	"ENSG00000141568.15"	"FOXK2"	chr17	+	80529599	80529746	80540616	80540810	80525929	80526077	80541888	80542064	8308	126,101	48,42	84,89	32,37	197	197	0.980924638606	1.0	0.724,0.706	0.724,0.706	0.0
8309	"ENSG00000197275.8"	"RAD54B"	chr8	-	95423348	95423543	95470495	95470664	95416304	95416467	95479632	95479783	8309	56,24	2,1	4,6	0,0	197	197	1	1.0	0.966,0.96	1.0,1.0	-0.037
8310	"ENSG00000197275.8"	"RAD54B"	chr8	-	95430883	95431011	95444838	95444884	95423348	95423543	95470495	95470664	8310	3,0	1,4	4,4	0,0	144	197	0.335883190513	1.0	0.804,0.0	1.0,1.0	-0.598
8311	"ENSG00000130741.6"	"EIF2S3"	chrX	+	24086080	24086225	24089798	24089844	24084114	24084209	24094838	24096088	8311	19,169	0,0	372,530	1,1	197	144	1	1.0	1.0,1.0	0.996,0.997	0.004
8313	"ENSG00000106785.10"	"TRIM14"	chr9	-	100857148	100857311	100862212	100862446	100854190	100854283	100872170	100872266	8313	21,104	68,257	28,28	90,93	197	197	0.349512260277	1.0	0.236,0.288	0.237,0.231	0.028
8314	"ENSG00000082175.10"	"PGR"	chr11	-	100933177	100933483	100962490	100962607	100922154	100922299	100996737	100996889	8314	2,9	3,8	3,2	3,2	197	197	0.852422476734	1.0	0.4,0.529	0.5,0.5	-0.035
8315	"ENSG00000134684.6"	"YARS"	chr1	-	33263363	33263444	33272082	33272238	33256762	33256855	33276191	33276367	8315	0,5	536,452	2,1	420,335	197	179	1	1.0	0.0,0.01	0.004,0.003	0.002
8316	"ENSG00000134684.6"	"YARS"	chr1	-	33263363	33263444	33272082	33272212	33256762	33256855	33276191	33276367	8316	1105,848	1226,1055	580,650	659,769	197	179	0.916686065257	1.0	0.45,0.422	0.444,0.434	-0.003
8317	"ENSG00000134684.6"	"YARS"	chr1	-	33256762	33256855	33263363	33263444	33252540	33252676	33272082	33272212	8317	427,285	258,329	496,439	511,463	179	191	0.277710765929	1.0	0.638,0.48	0.509,0.503	0.053
8318	"ENSG00000134684.6"	"YARS"	chr1	-	33256762	33256855	33263363	33263444	33248004	33248140	33272082	33272212	8318	420,369	0,4	223,235	1,2	179	191	1	1.0	1.0,0.99	0.996,0.992	0.001
8319	"ENSG00000134684.6"	"YARS"	chr1	-	33252540	33252676	33256762	33256855	33251962	33252048	33263363	33263444	8319	690,590	419,459	855,755	533,498	191	197	0.552538660868	1.0	0.629,0.57	0.623,0.61	-0.017
831	"ENSG00000215301.5"	"DDX3X"	chrX	+	41202468	41202604	41202989	41203075	41201747	41201906	41203282	41203381	831	0,1	303,287	0,1	95,82	197	184	0.745593754505	1.0	0.0,0.003	0.0,0.011	-0.004
8320	"ENSG00000204469.8"	"PRRC2A"	chr6	+	31604286	31604385	31604509	31604722	31603985	31604196	31604818	31604913	8320	53,497	34,302	151,178	92,89	197	197	0.502917476197	1.0	0.609,0.622	0.621,0.667	-0.029
8321	"ENSG00000120694.15"	"HSPH1"	chr13	-	31726988	31727088	31728769	31728892	31725083	31725328	31729650	31729791	8321	130,135	1,2	146,143	0,0	197	197	0.363932373627	1.0	0.992,0.985	1.0,1.0	-0.012
8322	"ENSG00000185480.7"	"PARPBP"	chr12	+	102544041	102544149	102544779	102544900	102542007	102542241	102545347	102545601	8322	8,4	0,13	2,2	2,2	197	197	0.840959316057	1.0	1.0,0.235	0.5,0.5	0.117
8323	"ENSG00000185480.7"	"PARPBP"	chr12	+	102576326	102576405	102589089	102589225	102559506	102559661	102589728	102591139	8323	17,1	12,0	6,8	13,11	177	197	0.217382327456	1.0	0.612,1.0	0.339,0.447	0.413
8325	"ENSG00000185480.7"	"PARPBP"	chr12	+	102572369	102572548	102576326	102576405	102569260	102569444	102589089	102589225	8325	11,0	13,0	11,10	12,10	197	177	1	1.0	0.432,NA	0.452,0.473	-0.031
8326	"ENSG00000164975.11"	"SNAPC3"	chr9	+	15451317	15451400	15453038	15453203	15447092	15447242	15457957	15458065	8326	101,71	47,57	27,36	19,23	181	197	0.719881193524	1.0	0.7,0.576	0.607,0.63	0.019
8328	"ENSG00000103194.11"	"USP10"	chr16	+	84767040	84767109	84778238	84779279	84733609	84733717	84792321	84792413	8328	179,194	129,113	141,118	83,71	167	197	0.611220206178	1.0	0.621,0.669	0.667,0.662	-0.02
8329	"ENSG00000103194.11"	"USP10"	chr16	+	84738345	84738466	84749800	84749864	84733600	84733717	84767040	84767109	8329	5,17	0,1	3,3	0,0	197	162	1	1.0	1.0,0.933	1.0,1.0	-0.033
832	"ENSG00000008083.9"	"JARID2"	chr6	+	15410454	15410596	15452236	15452406	15374347	15374483	15468772	15468949	832	12,83	23,117	18,27	35,41	197	197	0.657399163444	1.0	0.343,0.415	0.34,0.397	0.01
8330	"ENSG00000103194.11"	"USP10"	chr16	+	84738345	84738466	84749800	84749992	84733600	84733717	84767040	84767109	8330	4,18	0,0	3,2	0,1	197	197	1	1.0	1.0,1.0	1.0,0.667	0.166
8331	"ENSG00000103194.11"	"USP10"	chr16	+	84738345	84738466	84766658	84766852	84733609	84733717	84767040	84767109	8331	0,16	0,5	2,2	2,1	197	197	1	1.0	NA,0.762	0.5,0.667	0.178
8339	"ENSG00000066322.8"	"ELOVL1"	chr1	-	43830598	43830679	43830856	43831047	43830408	43830465	43831234	43831294	8339	139,193	70,101	161,126	81,62	197	179	0.856436227747	1.0	0.643,0.635	0.644,0.649	-0.008
833	"ENSG00000008083.9"	"JARID2"	chr6	+	15410454	15410596	15452236	15452451	15374347	15374483	15468772	15468949	833	12,83	1,6	16,27	2,2	197	197	0.55915348051	1.0	0.923,0.933	0.889,0.931	0.018
8340	"ENSG00000166855.5"	"CLPX"	chr15	-	65449115	65449225	65450083	65450248	65448029	65448194	65450912	65451089	8340	152,112	1,4	10,10	0,0	197	197	1	1.0	0.993,0.966	1.0,1.0	-0.02
8341	"ENSG00000166855.5"	"CLPX"	chr15	-	65449181	65449225	65450083	65450248	65448029	65448194	65450912	65451089	8341	152,112	80,92	10,10	6,8	197	142	0.84623548875	1.0	0.578,0.467	0.546,0.474	0.012
8345	"ENSG00000143801.12"	"PSEN2"	chr1	+	227076529	227076750	227077735	227077834	227075791	227075859	227078978	227079062	8345	15,19	20,22	1,1	1,1	197	197	0.703345964003	1.0	0.429,0.463	0.5,0.5	-0.054
8347	"ENSG00000050748.13"	"MAPK9"	chr5	-	179674438	179674510	179674854	179674926	179669572	179669755	179675972	179676138	8347	4,2	166,98	1,1	116,93	170	170	0.524770890007	1.0	0.024,0.02	0.009,0.011	0.012
8348	"ENSG00000072121.11"	"ZFYVE26"	chr14	-	68268795	68268999	68271933	68272022	68264730	68265339	68272170	68272335	8348	10,1	5,3	1,0	1,1	187	197	0.730420715184	1.0	0.678,0.26	0.513,0.0	0.213
8349	"ENSG00000003509.11"	"NDUFAF7"	chr2	+	37468720	37468780	37469777	37469836	37464899	37464978	37471005	37471116	8349	0,0	7,13	1,1	10,8	158	157	1	1.0	0.0,0.0	0.09,0.11	-0.1
834	"ENSG00000008083.9"	"JARID2"	chr6	+	15374347	15374483	15410454	15410596	15246526	15246815	15452236	15452406	834	5,92	6,54	40,35	34,31	197	197	0.476318511926	1.0	0.455,0.63	0.541,0.53	0.007
8350	"ENSG00000117620.8"	"SLC35A3"	chr1	+	100464816	100464971	100472589	100472712	100459092	100459297	100476920	100477089	8350	0,18	0,26	9,11	13,12	197	197	1	1.0	NA,0.409	0.409,0.478	-0.035
8351	"ENSG00000132950.14"	"ZMYM5"	chr13	-	20412839	20413125	20425494	20425588	20409616	20409829	20425828	20426330	8351	26,24	1,3	8,8	1,1	192	197	0.3836872893	1.0	0.964,0.891	0.891,0.891	0.036
8352	"ENSG00000172725.9"	"CORO1B"	chr11	-	67207805	67207910	67208595	67208715	67207588	67207734	67208803	67208985	8352	29,104	43,102	39,41	59,63	197	197	0.214314742107	1.0	0.403,0.505	0.398,0.394	0.058
8353	"ENSG00000138592.9"	"USP8"	chr15	+	50741596	50741682	50751196	50751359	50731205	50731374	50754476	50754519	8353	4,1	181,130	3,2	143,127	184	197	0.787312324723	1.0	0.023,0.008	0.022,0.017	-0.004
8354	"ENSG00000144840.4"	"RABL3"	chr3	-	120412999	120413071	120417269	120417420	120409295	120409334	120424846	120424961	8354	14,40	7,5	32,27	8,6	197	170	0.964298449581	1.0	0.633,0.873	0.775,0.795	-0.032
8357	"ENSG00000139734.13"	"DIAPH3"	chr13	-	60667761	60667866	60686143	60686320	60616823	60616954	60737720	60737900	8357	1,16	44,33	3,2	32,20	197	197	0.498440105833	1.0	0.022,0.327	0.086,0.091	0.086
8359	"ENSG00000111731.8"	"C2CD5"	chr12	-	22670919	22671071	22672048	22672173	22666227	22666313	22676359	22676558	8359	4,0	104,106	1,1	80,57	197	197	0.782715049072	1.0	0.037,0.0	0.012,0.017	0.004
835	"ENSG00000116957.8"	"TBCE"	chr1	+	235590454	235590554	235594019	235594119	235577747	235577933	235597518	235597595	835	5,3	89,37	2,2	50,41	197	197	0.813465528327	1.0	0.053,0.075	0.038,0.047	0.022
8360	"ENSG00000122085.12"	"MTERFD2"	chr2	-	242033691	242033847	242036657	242036842	242029394	242029459	242041667	242041747	8360	1,14	1,10	4,5	7,6	197	197	0.308026457311	1.0	0.5,0.583	0.364,0.455	0.132
8362	"ENSG00000122085.12"	"MTERFD2"	chr2	-	242029394	242029459	242033691	242033847	242026639	242028780	242036657	242036842	8362	0,7	0,26	2,3	6,5	197	163	1	1.0	NA,0.182	0.216,0.332	-0.092
8363	"ENSG00000122085.12"	"MTERFD2"	chr2	-	242029394	242029459	242033691	242033844	242028687	242028780	242036657	242036842	8363	0,0	0,26	1,1	6,5	197	163	1	1.0	NA,0.0	0.121,0.142	-0.132
8365	"ENSG00000125991.14"	"ERGIC3"	chr20	+	34136916	34136961	34142736	34142751	34136560	34136618	34142814	34142846	8365	5,2	0,2	1,1	1,1	143	113	0.367868162872	1.0	1.0,0.441	0.441,0.441	0.28
8366	"ENSG00000125991.14"	"ERGIC3"	chr20	+	34136916	34136961	34142142	34142157	34136560	34136618	34142814	34142846	8366	5,2	0,0	1,1	1,1	143	113	1	1.0	1.0,1.0	0.441,0.441	0.559
8367	"ENSG00000125991.14"	"ERGIC3"	chr20	+	34142142	34142157	34142736	34142751	34136560	34136618	34142814	34142846	8367	0,0	0,2	1,1	1,1	113	113	1	1.0	NA,0.0	0.5,0.5	-0.5
8368	"ENSG00000256861.1"	"RP11-512M8.5"	chr12	-	122726928	122727055	122734417	122734592	122724424	122724492	122745807	122745994	8368	0,2	7,40	2,2	21,20	197	197	0.490707753866	1.0	0.0,0.048	0.087,0.091	-0.065
8370	"ENSG00000147044.16"	"CASK"	chrX	-	41414852	41414888	41416284	41416353	41412971	41413168	41419031	41419100	8370	1,3	4,3	1,1	2,2	167	134	0.769713078035	1.0	0.167,0.445	0.286,0.286	0.02
8372	"ENSG00000164675.6"	"IQUB"	chr7	-	123109267	123109438	123119848	123120024	123104886	123105063	123136749	123136960	8372	2,1	2,2	1,1	1,1	197	197	0.928162520222	1.0	0.5,0.333	0.5,0.5	-0.084
8379	"ENSG00000233822.3"	"HIST1H2BN"	chr6	+	27813004	27813135	27813195	27813339	27809341	27809439	27819886	27823487	8379	11,17	2,0	4,4	1,1	197	197	0.236911766122	1.0	0.846,1.0	0.8,0.8	0.123
837	"ENSG00000139644.8"	"TMBIM6"	chr12	+	50136220	50136390	50143400	50143639	50135739	50135898	50146246	50146332	837	0,0	0,1	1,1	0,0	197	197	1	1.0	NA,0.0	1.0,1.0	-1.0
8381	"ENSG00000062485.14"	"CS"	chr12	-	56692392	56692475	56693179	56693288	56680378	56680429	56693611	56693807	8381	0,2	0,3	0,1	2,3	197	181	1	1.0	NA,0.38	0.0,0.234	0.263
8382	"ENSG00000062485.14"	"CS"	chr12	-	56692392	56692475	56693072	56693288	56680378	56680429	56693611	56693807	8382	0,2	0,4	0,1	2,2	197	181	1	1.0	NA,0.315	0.0,0.315	0.158
8385	"ENSG00000062485.14"	"CS"	chr12	-	56668785	56668915	56669779	56669927	56668560	56668662	56676203	56676392	8385	8,13	407,294	1,3	43,67	197	197	0.409604409409	1.0	0.019,0.042	0.023,0.043	-0.003
838	"ENSG00000139644.8"	"TMBIM6"	chr12	+	50136220	50136390	50138195	50138325	50135739	50135898	50146246	50146332	838	0,0	0,2	1,1	1,1	197	197	1	1.0	NA,0.0	0.5,0.5	-0.5
8391	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043908	179043959	179044027	179044111	179043098	179043219	179044514	179044650	8391	160,107	8,13	112,126	9,10	182	149	0.904603698521	1.0	0.942,0.871	0.911,0.912	-0.005
8392	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043881	179043959	179044027	179044111	179043098	179043219	179044514	179044650	8392	185,148	25,10	72,97	10,12	182	176	0.406902701194	1.0	0.877,0.935	0.874,0.887	0.025
8394	"ENSG00000169045.13"	"HNRNPH1"	chr5	-	179043899	179043959	179044021	179044111	179043126	179043219	179050037	179050170	8394	22,16	21,32	2,2	3,2	188	158	0.780744929319	1.0	0.468,0.296	0.359,0.457	-0.026
8398	"ENSG00000184432.5"	"COPB2"	chr3	-	139088297	139088386	139090564	139090675	139088102	139088209	139092054	139092254	8398	264,229	297,205	28,26	24,27	197	187	0.766110228877	1.0	0.458,0.515	0.525,0.478	-0.015
839	"ENSG00000139644.8"	"TMBIM6"	chr12	+	50138195	50138325	50143400	50143639	50135739	50135898	50146246	50146332	839	0,1	1,2	1,1	1,0	197	197	0.518806921862	1.0	0.0,0.333	0.5,1.0	-0.584
83	"ENSG00000156515.17"	"HK1"	chr10	+	71151880	71152064	71154705	71154861	71146078	71146174	71158350	71158584	83	1,2	724,622	0,0	48,74	197	197	1	1.0	0.001,0.003	0.0,0.0	0.002
8401	"ENSG00000161533.7"	"ACOX1"	chr17	-	73956295	73956456	73969705	73969866	73953539	73953647	73974614	73974774	8401	14,19	40,21	9,8	26,16	197	197	0.51372851296	1.0	0.259,0.475	0.257,0.333	0.072
8402	"ENSG00000133789.10"	"SWAP70"	chr11	+	9735012	9735186	9746204	9746432	9715692	9715833	9749599	9749746	8402	1,12	1,24	3,3	5,5	197	197	0.887606726563	1.0	0.5,0.333	0.375,0.375	0.041
8404	"ENSG00000260238.1"	"PMF1-BGLAP"	chr1	+	156195347	156195459	156202110	156202216	156182772	156182967	156203418	156203519	8404	3,8	155,355	4,3	274,224	197	197	0.454294727101	1.0	0.019,0.022	0.014,0.013	0.007
8406	"ENSG00000131171.8"	"SH3BGRL"	chrX	+	80457935	80458075	80492616	80492779	80457626	80457744	80532482	80532668	8406	13,43	10,21	11,7	2,2	197	197	0.230576491592	1.0	0.565,0.672	0.846,0.778	-0.194
8407	"ENSG00000146909.3"	"NOM1"	chr7	+	156756598	156756720	156759654	156759786	156755701	156755869	156761780	156761890	8407	31,36	42,36	14,16	21,24	197	197	0.426458187074	1.0	0.425,0.5	0.4,0.4	0.063
8408	"ENSG00000176473.9"	"WDR25"	chr14	+	100847246	100848083	100934357	100934505	100842769	100842841	100950330	100950461	8408	0,0	2,12	1,1	4,4	197	197	1	1.0	0.0,0.0	0.2,0.2	-0.2
8414	"ENSG00000154124.4"	"FAM105B"	chr5	+	14687629	14687755	14690147	14690417	14681572	14681716	14692962	14699820	8414	7,55	14,99	13,12	24,22	197	197	0.895096036189	1.0	0.333,0.357	0.351,0.353	-0.007
8416	"ENSG00000128340.10"	"RAC2"	chr22	-	37627971	37628034	37628840	37628958	37627270	37627430	37637626	37637698	8416	243,140	237,187	165,140	176,146	197	161	0.672728757807	1.0	0.456,0.38	0.434,0.439	-0.018
8417	"ENSG00000174483.15"	"BBS1"	chr11	+	66281876	66282149	66283010	66283057	66278675	66278710	66283163	66283202	8417	11,8	11,8	6,4	6,4	197	145	1	1.0	0.424,0.424	0.424,0.424	0.0
8419	"ENSG00000089157.11"	"RPLP0"	chr12	-	120636356	120636542	120636656	120636803	120635124	120635265	120636920	120637008	8419	8151,6815	8248,5862	9194,7247	9290,7545	197	197	0.353438643735	1.0	0.497,0.538	0.497,0.49	0.024
8420	"ENSG00000089157.11"	"RPLP0"	chr12	-	120637848	120637953	120638351	120638365	120637112	120637288	120638532	120638634	8420	0,1	9,8	0,0	1,2	112	197	1	1.0	0.0,0.18	0.0,0.0	0.09
8421	"ENSG00000089157.11"	"RPLP0"	chr12	-	120637848	120637953	120638310	120638365	120637112	120637288	120638532	120638634	8421	5,12	11,12	3,2	10,6	153	197	0.246565459109	1.0	0.369,0.563	0.279,0.3	0.176
8430	"ENSG00000188672.12"	"RHCE"	chr1	-	25712201	25712335	25718484	25718632	25696957	25697031	25729086	25729237	8430	67,205	1,1	91,92	1,2	197	197	0.365610956167	1.0	0.985,0.995	0.989,0.979	0.006
8431	"ENSG00000188672.12"	"RHCE"	chr1	-	25712201	25712335	25715466	25715604	25701839	25701919	25717239	25717406	8431	52,41	14,18	25,32	5,7	197	197	0.28234121891	1.0	0.788,0.695	0.833,0.821	-0.085
8432	"ENSG00000188672.12"	"RHCE"	chr1	-	25712201	25712335	25718484	25718632	25701839	25701919	25729086	25729237	8432	58,54	13,18	40,52	8,10	197	197	0.354658754216	1.0	0.817,0.75	0.833,0.839	-0.052
8433	"ENSG00000188672.12"	"RHCE"	chr1	-	25701839	25701919	25712201	25712335	25696957	25697031	25715466	25715604	8433	27,32	35,30	42,25	51,26	197	178	0.891786025401	1.0	0.411,0.491	0.427,0.465	0.005
8434	"ENSG00000188672.12"	"RHCE"	chr1	-	25701839	25701919	25712201	25712335	25696957	25697031	25717239	25717406	8434	1,0	23,23	1,0	11,12	197	178	0.447865147554	1.0	0.038,0.0	0.076,0.0	-0.019
8436	"ENSG00000188672.12"	"RHCE"	chr1	-	25715466	25715604	25717239	25717406	25712201	25712335	25718484	25718632	8436	52,38	29,29	18,25	9,12	197	197	0.44135103895	1.0	0.642,0.567	0.667,0.676	-0.067
8438	"ENSG00000188672.12"	"RHCE"	chr1	-	25715466	25715604	25718484	25718632	25701839	25701919	25729086	25729237	8438	58,54	5,1	40,52	1,2	197	197	0.662514784978	1.0	0.921,0.982	0.976,0.963	-0.018
8440	"ENSG00000185420.14"	"SMYD3"	chr1	-	245932126	245932187	245977643	245977717	245927342	245927451	246021797	246021972	8440	4,2	4,2	2,2	1,1	172	159	0.599089571126	1.0	0.48,0.48	0.649,0.649	-0.169
8441	"ENSG00000185420.14"	"SMYD3"	chr1	-	246078831	246078942	246091232	246091335	246027100	246027188	246093171	246093239	8441	387,198	290,127	101,115	74,95	197	197	0.501129338072	1.0	0.572,0.609	0.577,0.548	0.028
8442	"ENSG00000163958.9"	"ZDHHC19"	chr3	-	195925146	195925322	195925322	195925461	195924322	195924596	195925659	195925745	8442	0,0	11,1	1,0	15,8	197	197	1	1.0	0.0,0.0	0.062,0.0	-0.031
8444	"ENSG00000152359.10"	"POC5"	chr5	-	75001528	75001612	75003561	75003700	74998429	74998635	75008678	75008776	8444	30,47	115,79	33,22	93,64	197	182	0.66684602478	1.0	0.194,0.355	0.247,0.241	0.03
8445	"ENSG00000168906.8"	"MAT2A"	chr2	+	85768377	85768500	85768534	85768654	85768205	85768283	85768755	85768868	8445	887,788	2,1	485,492	0,0	197	197	1	1.0	0.998,0.999	1.0,1.0	-0.002
8448	"ENSG00000120656.7"	"TAF12"	chr1	-	28944464	28944542	28948425	28948677	28939758	28939873	28969503	28969578	8448	116,110	64,141	135,127	90,91	197	176	0.456387655943	1.0	0.618,0.411	0.573,0.555	-0.05
8449	"ENSG00000120656.7"	"TAF12"	chr1	-	28944464	28944542	28948425	28948522	28939758	28939873	28969503	28969597	8449	6,0	137,115	0,0	12,21	195	176	0.347213621897	1.0	0.038,0.0	0.0,0.0	0.019
8450	"ENSG00000120656.7"	"TAF12"	chr1	-	28944464	28944542	28948425	28948526	28939758	28939873	28969503	28969597	8450	5,2	137,115	1,0	64,67	197	176	0.580938011341	1.0	0.032,0.015	0.014,0.0	0.017
8451	"ENSG00000162623.11"	"TYW3"	chr1	+	75204373	75204472	75217975	75218109	75202225	75202306	75229577	75232358	8451	31,24	8,45	23,28	31,36	197	197	0.348286843942	1.0	0.795,0.348	0.426,0.438	0.14
8453	"ENSG00000151247.8"	"EIF4E"	chr4	-	99809039	99809103	99812387	99812483	99808229	99808343	99823026	99823133	8453	0,485	0,459	295,378	320,416	194	162	1	1.0	NA,0.469	0.435,0.431	0.036
8454	"ENSG00000106868.12"	"SUSD1"	chr9	-	114804380	114804445	114814518	114814718	114804146	114804240	114820707	114820966	8454	0,12	0,4	7,9	1,2	197	163	1	1.0	NA,0.713	0.853,0.788	-0.108
8455	"ENSG00000106868.12"	"SUSD1"	chr9	-	114804380	114804445	114814678	114814718	114804146	114804240	114820707	114820966	8455	38,14	1,2	11,15	2,2	138	163	0.202891011953	1.0	0.978,0.892	0.867,0.899	0.052
8456	"ENSG00000167778.4"	"SPRYD3"	chr12	-	53467069	53467255	53468432	53468568	53461938	53462088	53468878	53469003	8456	26,5	24,8	14,11	16,11	197	197	0.955065934653	1.0	0.52,0.385	0.467,0.5	-0.031
8457	"ENSG00000134333.9"	"LDHA"	chr11	+	18420977	18421095	18422383	18422557	18418365	18418515	18424386	18424560	8457	10199,3405	5434,1913	5863,4864	3243,2543	197	197	0.876390425152	1.0	0.652,0.64	0.644,0.657	-0.005
8459	"ENSG00000143797.7"	"MBOAT2"	chr2	-	9028147	9028203	9048750	9048846	9022640	9022695	9143668	9143838	8459	1,2	60,42	0,1	17,23	194	154	0.88007351592	1.0	0.013,0.036	0.0,0.033	0.008
8460	"ENSG00000143797.7"	"MBOAT2"	chr2	-	9002400	9002452	9002719	9002852	9000742	9000894	9004299	9004364	8460	218,122	10,3	151,119	6,5	197	150	0.815024451743	1.0	0.943,0.969	0.95,0.948	0.007
8461	"ENSG00000189308.6"	"LIN54"	chr4	-	83891479	83891622	83900035	83900159	83867410	83867627	83905313	83906029	8461	49,45	38,46	22,20	25,19	197	197	0.574236261851	1.0	0.563,0.495	0.468,0.513	0.038
8464	"ENSG00000073584.14"	"SMARCE1"	chr17	-	38794356	38794417	38796232	38796330	38793743	38793824	38798706	38798811	8464	2,2	0,2	1,1	0,0	196	159	1	1.0	1.0,0.448	1.0,1.0	-0.276
8468	"ENSG00000184402.10"	"SS18L1"	chr20	+	60729336	60729521	60733727	60733804	60718850	60718945	60734932	60735017	8468	11,58	41,105	16,12	54,43	197	175	0.215590630518	1.0	0.192,0.329	0.208,0.199	0.057
8471	"ENSG00000127022.10"	"CANX"	chr5	+	179135978	179136060	179136873	179137066	179135239	179135381	179143105	179143295	8471	290,1349	181,940	560,619	377,424	180	197	0.893232822029	1.0	0.637,0.611	0.619,0.615	0.007
8472	"ENSG00000127022.10"	"CANX"	chr5	+	179150660	179150780	179151657	179151784	179149804	179150020	179153680	179153760	8472	390,317	2434,2179	488,553	2758,3224	197	197	0.253490441643	1.0	0.138,0.127	0.15,0.146	-0.015
8473	"ENSG00000105640.8"	"RPL18A"	chr19	+	17972233	17972281	17972902	17973032	17970740	17970783	17973726	17973836	8473	1,0	635,5854	1,0	1625,1450	146	197	1	1.0	0.002,0.0	0.001,0.0	0.001
8474	"ENSG00000105640.8"	"RPL18A"	chr19	+	17972101	17972281	17972902	17973032	17970684	17970783	17973726	17973836	8474	612,4324	828,6347	1282,1257	1786,1573	197	197	0.520177352666	1.0	0.425,0.405	0.418,0.444	-0.016
8475	"ENSG00000168297.11"	"PXK"	chr3	+	58355157	58355205	58368240	58368427	58351600	58351651	58376308	58376386	8475	18,13	41,31	1,2	2,3	146	197	0.544551430466	1.0	0.372,0.361	0.403,0.474	-0.072
8476	"ENSG00000168297.11"	"PXK"	chr3	+	58355157	58355205	58368240	58368427	58318616	58318817	58376308	58376386	8476	0,2	41,30	0,0	2,4	146	197	1	1.0	0.0,0.083	0.0,0.0	0.042
8482	"ENSG00000082212.7"	"ME2"	chr18	+	48442537	48442613	48443716	48443878	48439170	48439320	48444479	48444583	8482	35,26	69,47	15,16	32,34	174	197	0.713060728662	1.0	0.365,0.385	0.347,0.348	0.028
8483	"ENSG00000138686.5"	"BBS7"	chr4	-	122749773	122749883	122754385	122754550	122749556	122749660	122756298	122756438	8483	2,32	2,30	7,7	7,7	197	197	0.893685260701	1.0	0.5,0.516	0.5,0.5	0.008
8488	"ENSG00000255104.3"	"ZNF286A"	chr17	+	15603448	15603482	15603521	15603680	15603054	15603091	15604465	15604554	8488	0,1	15,48	1,0	35,36	132	197	1	1.0	0.0,0.03	0.041,0.0	-0.006
8489	"ENSG00000255104.3"	"ZNF286A"	chr17	+	15603361	15603482	15603521	15603680	15603054	15603091	15604465	15604554	8489	2,5	23,50	6,4	41,37	197	197	0.649480408982	1.0	0.08,0.091	0.128,0.098	-0.028
8491	"ENSG00000171045.10"	"TSNARE1"	chr8	-	143427103	143427253	143435997	143436124	143425326	143425833	143484464	143484543	8491	7,4	6,1	2,3	2,3	197	197	0.508636302207	1.0	0.538,0.8	0.5,0.5	0.169
8492	"ENSG00000103037.7"	"SETD6"	chr16	+	58550711	58550832	58551954	58552135	58550516	58550576	58552304	58552447	8492	41,20	66,52	10,10	15,17	197	197	0.511149706305	1.0	0.383,0.278	0.4,0.37	-0.054
8493	"ENSG00000103037.7"	"SETD6"	chr16	+	58550718	58550832	58551954	58552135	58550516	58550576	58552304	58552447	8493	5,1	66,52	0,0	9,11	197	197	1	1.0	0.07,0.019	0.0,0.0	0.045
8497	"ENSG00000103121.4"	"CMC2"	chr16	-	81025358	81025562	81030527	81030625	81015410	81015482	81030918	81031034	8497	0,1	7,3	2,1	3,3	196	197	0.325709039732	1.0	0.0,0.251	0.401,0.251	-0.201
849	"ENSG00000183137.10"	"CEP57L1"	chr6	+	109476993	109477080	109479802	109479921	109476432	109476510	109480227	109480305	849	107,82	1,4	34,38	0,0	185	197	0.608205399076	1.0	0.991,0.956	1.0,1.0	-0.026
8500	"ENSG00000204209.6"	"DAXX"	chr6	-	33288512	33289344	33289495	33289685	33288156	33288368	33290638	33290750	8500	0,5	59,54	0,1	26,29	197	197	0.489705549051	1.0	0.0,0.085	0.0,0.033	0.026
8501	"ENSG00000204209.6"	"DAXX"	chr6	-	33287787	33288001	33289495	33289685	33287156	33287631	33290638	33290750	8501	5,4	334,304	1,1	112,132	197	197	0.679225225356	1.0	0.015,0.013	0.009,0.008	0.005
8502	"ENSG00000204209.6"	"DAXX"	chr6	-	33287787	33288001	33289495	33289754	33287156	33287631	33290638	33290791	8502	83,110	334,304	36,39	112,132	197	197	0.8840601198	1.0	0.199,0.266	0.243,0.228	-0.003
8503	"ENSG00000204209.6"	"DAXX"	chr6	-	33287787	33288001	33289495	33289751	33287156	33287631	33290638	33290787	8503	66,68	334,304	21,22	112,132	197	197	0.484587346217	1.0	0.165,0.183	0.158,0.143	0.023
8504	"ENSG00000135541.16"	"AHI1"	chr6	-	135623849	135623955	135639656	135639754	135621637	135621696	135644299	135644462	8504	3,5	2,2	1,1	0,0	196	197	1	1.0	0.601,0.715	1.0,1.0	-0.342
